id,airport_ref,airport_ident,length_ft,width_ft,surface
237241,5679,RORK,4921,148,Asphalt
237211,5680,RORS,9842,200,Asphalt
237118,5681,RORT,4921,148,Asphalt
237210,5682,RORY,4340,100,Asphalt
237204,5683,ROTM,9000,150,Asphalt
237173,5684,ROYN,4920,150,Asphalt
238412,5435,RP12,3281,53,Concrete
238435,5436,RP13,4265,125,Concrete
238439,5437,RP14,3940,100,Asphalt
238458,5438,RP15,3937,49,Concrete
238481,5440,RP17,3937,98,Concrete
324043,324042,RPBL,5010,100,Concrete
238411,5685,RPLA,3937,98,Concrete
238431,5686,RPLB,9003,148,Asphalt
238483,5687,RPLC,10499,148,Concrete
238482,5687,RPLC,10499,197,Concrete
238454,5688,RPLI,9120,148,Concrete
238414,5689,RPLL,12261,197,Concrete
238415,5689,RPLL,7408,148,Concrete
238440,5690,RPLP,7480,118,Asphalt
238430,5691,RPLS,7769,150,Asphalt
238423,5692,RPLU,4135,100,Asphalt
238448,5693,RPLV,5249,78,Asphalt
238445,5694,RPMA,4396,59,Asphalt
238456,5695,RPMB,5577,98,Asphalt
238436,5696,RPMC,6234,98,Asphalt
238446,5697,RPMD,9842,148,Asphalt
238420,5698,RPME,6450,150,Concrete
238455,5699,RPMF,3937,98,Concrete
238438,5700,RPMG,6273,98,Concrete
238471,5701,RPMH,3945,98,Asphalt
238441,5702,RPMI,4593,60,Concrete
238416,5703,RPMJ,4144,98,Asphalt
238417,5704,RPML,8050,118,Asphalt
238429,5707,RPMP,6574,147,Asphalt
238470,5708,RPMQ,5330,105,Concrete
238484,5709,RPMR,10587,148,Concrete
238452,5710,RPMS,5603,98,Concrete
238447,5711,RPMW,4765,98,Concrete
238427,5712,RPMZ,8560,144,Asphalt
238477,5713,RPNS,4167,98,Concrete
238479,5714,RPSM,3642,98,Concrete
238428,5715,RPUB,5912,115,Concrete
238418,5716,RPUD,3773,98,Asphalt
238422,5717,RPUF,8433,140,Asphalt
238473,5718,RPUG,3422,98,Asphalt
238453,5719,RPUH,6024,98,Concrete
238442,5721,RPUM,4265,98,Asphalt
238449,5722,RPUN,4599,98,Concrete
238460,5723,RPUO,4101,98,Asphalt
238432,5724,RPUQ,3890,90,Asphalt
238474,5725,RPUR,3937,98,Asphalt
238469,5726,RPUS,3937,98,Concrete
238424,5727,RPUT,6455,98,Concrete
238419,5728,RPUV,5118,98,Concrete
238450,5729,RPUW,4785,95,Asphalt
238465,5730,RPUY,6890,118,Concrete
238466,5732,RPVA,7014,148,Asphalt
271131,35178,RPVB,6562,148,Concrete
238451,5734,RPVC,4843,98,Concrete
238425,5735,RPVD,6136,118,Asphalt
238478,5736,RPVE,5905,98,Concrete
238462,5737,RPVF,4429,98,Concrete
238433,5738,RPVG,7919,148,Asphalt
238437,5739,RPVI,8202,148,Asphalt
238464,5740,RPVJ,4199,98,Asphalt
238421,5741,RPVK,7175,148,Concrete
238434,5742,RPVM,10827,148,Asphalt
238457,5743,RPVO,6120,118,Concrete
238413,5744,RPVP,8530,148,Concrete
238443,5745,RPVR,6201,148,Concrete
238463,5747,RPVT,5837,98,Asphalt
238480,5750,RPVW,3935,95,Concrete
301368,301357,RS-0003,2133,82,Grass
327548,41838,RU-0025,5741,115,Asphalt
318099,42924,RU-0035,8202,148,Concrete
260422,44650,RU-0184,2789,148,Grass
260423,44652,RU-0185,1312,66,Concrete
315263,44866,RU-0211,8219,144,Concrete
317072,44912,RU-0218,2345,131,Concrete
307664,44926,RU-0231,2952,197,Grass
335556,46157,RU-0327,8202,262,Concrete
335557,46157,RU-0327,2297,262,Concrete
335558,46157,RU-0327,3609,262,Concrete
331007,46242,RU-0372,8203,143,Concrete
308183,46333,RU-0408,1400,65,Asphalt
335327,316245,RU-0447,2000,55,Asphalt
329345,34986,RU-0845,8200,80,Concrete
298941,35029,RU-6558,6562,164,Concrete
242966,20999,S28,3000,60,Asphalt
255303,24380,S60,10000,1000,Water
255304,24380,S60,3000,1000,Water
249666,24384,S74,4000,300,Water
257832,24385,S76,15000,2000,Water
257833,24385,S76,15000,2000,Water
254803,24396,S96,15000,4000,Water
233065,13,SA01,5085,75,Asphalt
232927,14,SA02,7242,75,Asphalt
233001,15,SA03,3281,85,Concrete
233068,16,SA04,4150,98,Asphalt
233069,17,SA05,5453,79,Asphalt
232926,18,SA06,4921,59,Concrete
232925,19,SA07,3281,72,Asphalt
232910,20,SA10,4921,82,Concrete
232911,21,SA11,6348,75,Asphalt
232916,22,SA12,2461,66,Asphalt
232917,23,SA13,4593,75,Asphalt
232920,24,SA14,5472,102,Asphalt
232932,25,SA16,3901,65,Asphalt
232941,26,SA17,3051,62,Asphalt
232953,28,SA20,3117,98,Asphalt
232958,29,SA21,4101,82,Asphalt
232960,30,SA22,3609,59,Asphalt
232962,31,SA23,6070,98,Asphalt
232963,32,SA24,5873,75,Asphalt
232966,33,SA25,3609,66,Asphalt
232965,33,SA25,3609,66,Asphalt
232967,34,SA26,3609,98,Asphalt
232987,36,SA29,6562,148,Asphalt
232988,37,SA30,4265,98,Asphalt
232991,38,SA31,3543,98,Asphalt
232995,39,SA32,4921,98,Asphalt
233008,40,SA33,3937,66,Asphalt
233014,41,SA34,5413,98,Asphalt
233015,42,SA35,5020,98,Asphalt
233017,43,SA36,3934,75,Concrete
233029,44,SA38,5249,98,Asphalt
233030,45,SA39,4050,80,Asphalt
233035,46,SA40,5413,98,Asphalt
233047,47,SA42,5905,98,Asphalt
233051,48,SA44,5413,75,Asphalt
233061,49,SA45,4921,98,Asphalt
327637,35332,SA46,6234,66,Asphalt
233597,12,SA47,3500,1,Snow
232946,5764,SAAC,5249,98,Asphalt
233036,5765,SAAG,4364,98,Asphalt
232944,5766,SAAJ,4921,98,Asphalt
233031,5767,SAAN,3937,98,Asphalt
232937,5768,SAAP,6890,148,Asphalt
233052,5769,SAAR,9842,148,Concrete
233053,5770,SAAV,7628,98,Asphalt
233011,5771,SABE,8858,131,Concrete
232968,5772,SACA,4232,98,Asphalt
232955,5773,SACO,10499,148,Concrete
232954,5773,SACO,7218,148,Asphalt
232945,5774,SACT,6726,98,Asphalt
233012,5775,SADF,5909,98,Asphalt
233013,5776,SADJ,7874,131,Asphalt
232994,5777,SADL,3904,75,Asphalt
232993,5777,SADL,4682,148,Asphalt
232961,5778,SADM,9350,131,Asphalt
233007,5779,SADO,5905,98,Asphalt
232998,5780,SADP,6923,147,Concrete
263799,39064,SAEA,2953,75,Asphalt
255984,39066,SAET,3934,98,Asphalt
233039,5781,SAEZ,10827,197,Asphalt
233040,5781,SAEZ,10187,148,Asphalt
250754,39067,SAFR,3691,75,Concrete
232935,5782,SAHC,4921,98,Asphalt
232936,5783,SAHR,7073,148,Asphalt
233049,5784,SAHS,4921,98,Asphalt
233063,5785,SAHZ,7218,131,Asphalt
232947,5786,SAME,9301,177,Concrete
233060,5787,SAMM,8694,98,Asphalt
233059,5787,SAMM,4757,66,Asphalt
233045,5788,SAMR,6923,98,Asphalt
233048,5789,SANC,9186,98,Asphalt
233062,5790,SANE,7946,148,Asphalt
232938,5791,SANI,5249,75,Asphalt
232997,5792,SANL,9383,98,Asphalt
233028,5793,SANO,6890,112,Asphalt
233038,5794,SANT,11483,148,Concrete
232959,5795,SANU,8071,148,Asphalt
263908,5796,SAOC,6808,131,Asphalt
232980,5796,SAOC,7431,148,Asphalt
233067,5797,SAOD,4593,75,Asphalt
233071,5798,SAOL,8769,95,Asphalt
233018,5799,SAOM,3937,98,Asphalt
232951,5800,SAOR,7874,148,Asphalt
232950,5800,SAOR,7874,164,Asphalt
232914,5801,SAOS,8366,148,Concrete
233033,5802,SAOU,9678,98,Asphalt
233006,5803,SARC,6890,148,Concrete
233046,5804,SARE,9088,148,Asphalt
232971,5805,SARF,5905,131,Asphalt
233034,5806,SARI,10827,148,Asphalt
232996,5807,SARL,7415,148,Asphalt
233050,5809,SARP,7218,98,Asphalt
233003,5811,SASA,9842,148,Asphalt
233004,5811,SASA,7874,98,Asphalt
232939,5812,SASJ,9698,131,Asphalt
233058,5813,SASO,4839,98,Asphalt
232933,5814,SASQ,8858,98,Asphalt
232978,5815,SAST,4921,98,Asphalt
233037,5816,SATD,4695,98,Asphalt
233054,5817,SATG,7415,148,Asphalt
233064,5818,SATO,5905,98,Asphalt
232943,5819,SATR,9186,164,Concrete
232942,5819,SATR,4101,112,Concrete
232915,5820,SATU,7054,98,Asphalt
232989,5821,SAVB,4265,98,Asphalt
233057,5822,SAVC,9219,164,Concrete
233055,5823,SAVE,7874,131,Asphalt
233019,5824,SAVH,4593,56,Asphalt
233026,5825,SAVJ,6890,98,Asphalt
233010,5826,SAVN,5905,98,Asphalt
232964,5827,SAVT,8399,148,Concrete
232957,5828,SAVV,8366,148,Asphalt
232956,5828,SAVV,4954,148,Asphalt
232948,5829,SAVY,8202,148,Asphalt
232921,5831,SAWC,8366,148,Concrete
233009,5832,SAWD,4921,98,Asphalt
232952,5833,SAWE,6562,131,Asphalt
232969,5834,SAWG,11644,148,Concrete
232913,5835,SAWH,9186,148,Concrete
232992,5836,SAWJ,6562,131,Concrete
233041,5837,SAWO,5299,161,Asphalt
232923,5838,SAWP,5577,98,Asphalt
263483,29849,SAWT,6340,100,Asphalt
233022,5839,SAWU,6561,98,Asphalt
233021,5839,SAWU,6562,98,Asphalt
232974,5840,SAZB,8579,197,Asphalt
232973,5840,SAZB,4915,98,Asphalt
232972,5840,SAZB,6660,108,Asphalt
232949,5841,SAZC,4265,98,Asphalt
232928,5842,SAZF,7218,148,Asphalt
233000,5843,SAZG,7710,148,Asphalt
233044,5844,SAZH,3934,98,Asphalt
232930,5845,SAZI,3937,98,Asphalt
232934,5846,SAZL,4921,98,Asphalt
232970,5847,SAZM,7218,148,Asphalt
233002,5848,SAZN,8432,148,Asphalt
232985,5849,SAZO,4921,98,Asphalt
232975,5850,SAZP,4921,98,Asphalt
233005,5851,SAZR,7546,98,Asphalt
233027,5852,SAZS,7703,157,Asphalt
232979,5853,SAZT,8366,157,Concrete
233020,5854,SAZV,5709,92,Asphalt
232976,5855,SAZW,4052,98,Asphalt
232977,5855,SAZW,5558,98,Asphalt
232986,5856,SAZY,8202,148,Asphalt
233887,131,SB03,3460,30,Asphalt
233970,132,SB04,3660,70,Asphalt
233865,134,SB06,4250,100,Asphalt
233800,136,SB26,3937,75,Asphalt
233818,137,SB29,4921,82,Asphalt
234382,5857,SBAA,5906,98,Asphalt
300892,300891,SBAE,6594,148,Asphalt
234363,5858,SBAF,6565,171,Concrete
234207,5859,SBAM,5003,148,Asphalt
234101,5860,SBAN,10827,148,Asphalt
234100,5860,SBAN,7326,72,Asphalt
234021,5861,SBAQ,5907,99,Asphalt
234085,5862,SBAR,7218,148,Asphalt
234141,5864,SBAT,8202,98,Asphalt
234276,5865,SBAU,6955,115,Asphalt
234262,255,SBAV,4921,98,Asphalt
234048,5866,SBAX,6234,98,Asphalt
324528,5867,SBBE,6004,148,Asphalt
233992,5867,SBBE,9186,148,Asphalt
233991,5867,SBBE,108,108,Concrete
234168,5868,SBBG,4921,98,Concrete
234312,5869,SBBH,8333,148,Asphalt
234033,5870,SBBI,4560,98,Asphalt
270885,46245,SBBP,3997,98,Asphalt
233757,5871,SBBQ,5774,98,Asphalt
234071,5872,SBBR,10499,148,Asphalt
234070,5872,SBBR,10827,148,Asphalt
233958,5873,SBBT,5906,98,Asphalt
234223,5874,SBBU,4921,115,Asphalt
234236,5875,SBBV,8858,148,Asphalt
234275,5876,SBBW,5243,98,Asphalt
234027,5877,SBBZ,4265,98,Asphalt
234087,5878,SBCA,5299,98,Asphalt
233789,5879,SBCB,8366,148,Asphalt
234189,5880,SBCC,8527,148,Asphalt
233951,5881,SBCD,5331,98,Asphalt
234190,5882,SBCF,9843,148,Asphalt
234167,5883,SBCG,8530,141,Concrete
234072,5884,SBCH,6768,148,Asphalt
234122,5885,SBCI,5906,148,Asphalt
234086,5886,SBCJ,6562,148,Asphalt
234377,5887,SBCM,4882,98,Asphalt
249994,35414,SBCN,6890,98,Asphalt
234110,5888,SBCO,9026,148,Asphalt
234131,5889,SBCP,5066,148,Asphalt
234157,5890,SBCR,5446,98,Asphalt
234163,5891,SBCT,5899,148,Asphalt
234164,5891,SBCT,7277,148,Asphalt
234227,5892,SBCV,5020,164,Asphalt
234069,5893,SBCX,5479,98,Asphalt
234047,5894,SBCY,7546,148,Asphalt
234353,5895,SBCZ,7874,148,Asphalt
260568,44450,SBDB,6562,98,Asphalt
233908,5896,SBDN,6923,115,Asphalt
233764,5898,SBEK,5249,98,Asphalt
233832,5899,SBES,5906,92,Concrete
234159,5900,SBFI,7201,148,Asphalt
234240,5901,SBFL,7546,148,Asphalt
234239,5901,SBFL,4921,148,Concrete
234199,5902,SBFN,6053,148,Asphalt
263191,35416,SBFS,144,141,Concrete
233770,5904,SBFU,5246,98,Asphalt
234350,5905,SBFZ,8350,148,Asphalt
234161,5906,SBGL,13123,148,Concrete
234162,5906,SBGL,10433,154,Asphalt
234225,5907,SBGM,5889,148,Asphalt
234115,5908,SBGO,8202,148,Asphalt
233901,5909,SBGP,9843,148,Asphalt
234133,5910,SBGR,12139,148,Asphalt
234132,5910,SBGR,9843,148,Asphalt
234365,5911,SBGU,5315,98,Asphalt
234089,5912,SBGV,4593,98,Asphalt
234077,5913,SBGW,5089,98,Asphalt
234104,5914,SBHT,6572,125,Asphalt
234208,5915,SBIC,4970,98,Asphalt
234292,5916,SBIH,5266,98,Asphalt
234018,5917,SBIL,5174,148,Asphalt
234212,5918,SBIP,6575,148,Asphalt
234146,5919,SBIT,5741,98,Asphalt
234156,5920,SBIZ,5899,148,Asphalt
327749,316444,SBJA,8199,89,Asphalt
234289,5921,SBJC,4921,98,Asphalt
234354,5922,SBJF,5036,98,Asphalt
334200,334199,SBJH,8104,108,Asphalt
234373,5923,SBJP,8251,148,Asphalt
259644,30340,SBJR,2952,96,Asphalt
234012,5924,SBJU,5906,148,Asphalt
234210,5925,SBJV,5381,148,Asphalt
234192,5926,SBKG,5249,138,Asphalt
234355,5927,SBKP,10630,148,Asphalt
233788,5928,SBLE,6831,98,Asphalt
234035,5929,SBLJ,5020,98,Asphalt
234079,5930,SBLN,5577,105,Asphalt
234245,5931,SBLO,6890,148,Asphalt
234283,5932,SBLP,3973,98,Asphalt
234116,5933,SBLS,6037,98,Asphalt
234150,5934,SBMA,6562,148,Asphalt
234165,5935,SBMC,4183,98,Asphalt
234042,5936,SBMD,5906,98,Asphalt
234068,5937,SBME,3937,98,Asphalt
233864,5938,SBMG,6890,148,Asphalt
234113,5939,SBMK,6890,148,Asphalt
234335,5940,SBML,4921,115,Asphalt
234135,5941,SBMN,7119,148,Asphalt
234076,5942,SBMO,8537,148,Asphalt
234263,5943,SBMQ,6890,148,Asphalt
234120,5944,SBMS,6562,98,Asphalt
234040,5945,SBMT,5249,147,Asphalt
234193,5946,SBMY,4199,98,Asphalt
234118,5947,SBNF,5581,148,Asphalt
234020,5948,SBNM,5331,98,Asphalt
234338,5949,SBNT,5987,148,Asphalt
234340,5949,SBNT,8530,148,Asphalt
234339,5949,SBNT,5905,148,Asphalt
234111,5950,SBOI,3937,98,Asphalt
342628,342627,SBOM,3281,66,Asphalt
342634,342633,SBOR,3346,59,Asphalt
342638,342637,SBOW,3117,59,Gravel
234351,5951,SBPA,6496,138,Asphalt
234026,5952,SBPB,6890,148,Asphalt
234152,5953,SBPC,4970,98,Asphalt
234050,5954,SBPF,5577,75,Asphalt
233891,5955,SBPJ,8202,148,Asphalt
234108,5956,SBPK,6496,138,Concrete
234361,5957,SBPL,9055,148,Asphalt
234034,5958,SBPN,5577,98,Asphalt
234097,5959,SBPP,6562,148,Asphalt
234314,5960,SBPR,3045,59,Asphalt
234148,5961,SBPS,6562,148,Asphalt
234311,5962,SBPV,7874,148,Asphalt
234306,5963,SBQV,5823,98,Asphalt
233810,5964,SBRB,7080,148,Asphalt
234038,5965,SBRF,9865,148,Asphalt
234259,5967,SBRJ,4134,98,Asphalt
234258,5967,SBRJ,4341,138,Asphalt
234375,5968,SBRP,6890,148,Asphalt
234293,5969,SBSC,8986,148,Asphalt
313263,313262,SBSG,9843,197,Asphalt
234249,5970,SBSJ,8780,148,Asphalt
234052,5971,SBSL,7828,148,Asphalt
234053,5971,SBSL,4803,148,Asphalt
234140,5972,SBSM,8858,148,Concrete
234139,5972,SBSM,4593,98,Asphalt
234155,5973,SBSN,7874,148,Asphalt
234372,5974,SBSP,4708,148,Asphalt
234371,5974,SBSP,6365,148,Asphalt
234032,5975,SBSR,5381,115,Asphalt
234348,5976,SBST,4560,148,Asphalt
234184,5977,SBSV,9859,148,Asphalt
234185,5977,SBSV,4987,148,Asphalt
233941,5978,SBTA,6170,98,Asphalt
234242,5979,SBTB,5249,98,Asphalt
233871,5980,SBTC,6234,98,Asphalt
234022,5981,SBTD,5479,98,Asphalt
234147,5982,SBTE,7218,148,Asphalt
234336,5983,SBTF,7218,148,Asphalt
234138,5984,SBTK,3707,46,Asphalt
234367,5985,SBTL,5906,98,Asphalt
233811,5986,SBTR,4921,98,Asphalt
234065,5987,SBTS,6562,115,Asphalt
234374,5988,SBTT,7054,98,Asphalt
234330,5989,SBTU,6562,148,Concrete
234011,42738,SBTV,4921,75,Asphalt
234265,5990,SBUA,8530,148,Asphalt
234269,5991,SBUF,5906,148,Asphalt
234280,5992,SBUG,4921,98,Asphalt
234045,5993,SBUL,6398,148,Asphalt
233782,5995,SBUR,5771,148,Asphalt
234322,5996,SBVG,4921,98,Asphalt
234384,5997,SBVH,8530,98,Asphalt
234357,5998,SBVT,5741,148,Asphalt
234222,5999,SBYA,5249,98,Asphalt
234054,6000,SBYS,6923,148,Asphalt
234056,6000,SBYS,6916,148,Asphalt
234055,6000,SBYS,6916,148,Asphalt
308206,308204,SBZM,8284,148,Asphalt
268725,24402,SC04,50,50,Concrete
268726,24407,SC09,40,40,Concrete
268728,24416,SC18,30,30,Concrete
235239,1639,SC1A,10165,98,Concrete
268729,24420,SC22,65,65,Concrete
268730,24420,SC22,50,50,Concrete
268732,24429,SC31,50,42,Concrete
268734,24452,SC54,88,88,Concrete
268735,24457,SC59,100,50,Concrete
268736,24460,SC62,40,40,Concrete
268737,24461,SC63,30,30,Concrete
268739,24464,SC66,25,25,Concrete
268741,24469,SC71,50,50,Concrete
268742,24471,SC73,50,50,Concrete
268744,24481,SC83,50,50,Concrete
268745,24482,SC84,25,25,Concrete
239641,24497,SC99,3000,35,Asphalt
264796,39087,SCAA,1969,59,Grass
264802,39088,SCAB,1673,56,Grass
264750,39090,SCAE,2625,75,Asphalt
264841,39091,SCAJ,1739,98,Grass
264838,39092,SCAK,2133,82,Grass
264789,45054,SCAL,1641,49,Grass
264788,45054,SCAL,1641,49,Grass
264765,30082,SCAN,2467,59,Asphalt
264814,39094,SCAO,2690,59,Grass
264748,29657,SCAP,2986,59,Asphalt
264808,39095,SCAQ,2756,66,Grass
235229,6001,SCAR,7119,148,Asphalt
264767,30301,SCAS,4167,75,Asphalt
235206,6002,SCAT,7218,148,Asphalt
264785,39096,SCAV,2362,66,Grass
264853,39098,SCAZ,1641,49,Grass
235215,6003,SCBA,8205,148,Asphalt
264810,39099,SCBC,1969,59,Grass
235220,6004,SCBE,5380,95,Asphalt
264751,39101,SCBI,2625,66,Asphalt
264844,39102,SCBN,1969,59,Grass
235244,6005,SCBQ,6024,131,Concrete
264806,39103,SCBR,2756,98,Grass
264787,39105,SCBT,1322,49,Grass
264752,39107,SCCA,2858,59,Asphalt
235256,6006,SCCC,3937,75,Asphalt
235238,6007,SCCF,9974,148,Asphalt
235222,6008,SCCH,5740,98,Asphalt
235241,6009,SCCI,5504,148,Asphalt
235242,6009,SCCI,9154,148,Asphalt
235243,6009,SCCI,7875,148,Asphalt
235250,6010,SCCL,3936,75,Asphalt
264753,39111,SCCM,2756,59,Asphalt
264783,39115,SCCS,2297,59,Grass
264816,39116,SCCU,4922,115,Grass
235257,6011,SCCY,5072,98,Asphalt
235214,6012,SCDA,10991,148,Asphalt
264794,39122,SCDQ,3117,98,Grass
235235,6013,SCDW,3937,98,Asphalt
235236,6013,SCDW,4905,92,Asphalt
235219,6014,SCEC,4199,100,Asphalt
235228,6015,SCEL,12303,180,Asphalt
235227,6015,SCEL,12303,148,Asphalt
235234,6016,SCER,3937,164,Concrete
235246,6017,SCES,7546,98,Asphalt
264797,39132,SCEV,1706,59,Grass
235233,6018,SCFA,8527,164,Asphalt
264798,39136,SCFI,1641,49,Grass
235216,6019,SCFM,2614,98,Gravel
235217,6019,SCFM,8202,98,Asphalt
264799,39140,SCFR,2690,59,Grass
235254,6020,SCFT,3110,59,Asphalt
235247,6021,SCFX,6562,98,Asphalt
264803,39143,SCGA,1641,52,Grass
264817,39144,SCGB,1641,59,Grass
330516,45059,SCGC,9843,164,Ice
235218,6022,SCGE,5577,98,Asphalt
264749,32259,SCGO,2625,59,Asphalt
264824,39150,SCGP,2625,66,Grass
264792,39152,SCGY,1965,59,Grass
235225,6023,SCGZ,4724,95,Asphalt
264754,29774,SCHA,5446,92,Asphalt
264800,39155,SCHE,2461,66,Grass
264804,39158,SCHK,1641,82,Grass
264786,39161,SCHN,2625,82,Grass
264839,39163,SCHP,3232,59,Grass
235258,6024,SCHR,3346,75,Asphalt
264757,39169,SCIC,2625,59,Asphalt
235230,6025,SCIE,8530,148,Asphalt
321352,6025,SCIE,6470,98,Asphalt
264812,39171,SCIF,1969,82,Grass
264758,39172,SCIH,2231,59,Asphalt
264829,39173,SCII,2067,66,Grass
264801,39174,SCIK,2477,59,Grass
251522,32261,SCIL,3740,72,Asphalt
264744,29980,SCIM,2625,59,Concrete
235212,6026,SCIP,10827,148,Asphalt
264759,28147,SCIR,2822,59,Asphalt
264745,39176,SCIS,2625,59,Concrete
264823,39179,SCJK,2198,66,Grass
235232,6027,SCJO,6398,118,Asphalt
264807,39182,SCKB,1641,59,Grass
264770,39184,SCKD,4134,59,Asphalt
235205,6028,SCKP,10499,98,Asphalt
264828,39192,SCKQ,2034,66,Grass
264762,39195,SCLB,2625,59,Asphalt
264772,30379,SCLC,1805,33,Asphalt
264763,30081,SCLD,3445,75,Asphalt
264813,39196,SCLF,1969,66,Grass
264764,39198,SCLI,2477,33,Asphalt
264793,39200,SCLK,2494,66,Grass
235237,6029,SCLL,4624,98,Asphalt
264848,39201,SCLM,2379,59,Grass
264811,39206,SCLS,1739,52,Grass
264830,39210,SCMA,1969,98,Grass
235208,6030,SCMB,3281,52,Asphalt
264858,39213,SCMF,2461,66,Grass
264849,39214,SCMG,2674,66,Grass
264766,39217,SCMK,2625,59,Asphalt
264815,45064,SCMS,1969,59,Grass
264819,39224,SCND,2083,59,Grass
264826,39226,SCNG,1641,59,Grass
264857,45066,SCNH,1641,59,Grass
264850,39227,SCNI,2133,66,Grass
264756,39228,SCNK,2953,66,Asphalt
264782,39229,SCNM,2953,75,Grass
264821,39230,SCNO,2297,98,Grass
235259,6031,SCNT,5786,98,Asphalt
264820,39233,SCNY,2067,59,Grass
264831,39235,SCOC,1969,59,Grass
264777,32265,SCOH,4265,75,Asphalt
264960,39238,SCOM,1640,49,Grass
264769,30312,SCON,3937,79,Asphalt
264822,39239,SCOP,1870,59,Grass
235260,6032,SCOT,3084,39,Asphalt
265035,32137,SCOV,2618,75,Unkown
264746,39241,SCPB,1887,59,Concrete
235252,6033,SCPC,5576,98,Asphalt
235249,6034,SCPE,6560,75,Asphalt
264825,39243,SCPG,2198,85,Grass
264833,39249,SCPR,1969,85,Grass
264755,39250,SCPS,5289,59,Asphalt
264827,39251,SCPU,2080,59,Grass
264768,30305,SCPV,2559,59,Asphalt
264784,39254,SCPY,2953,98,Grass
264836,39255,SCQC,2625,98,Grass
264774,39258,SCQK,2385,59,Asphalt
264835,39259,SCQL,1969,66,Grass
235251,6035,SCQT,3590,66,Asphalt
235253,6036,SCQY,3084,59,Asphalt
235224,6037,SCRA,3985,98,Asphalt
264779,32565,SCRD,2789,66,Asphalt
264761,39267,SCRF,2953,59,Asphalt
235211,6038,SCRG,5414,75,Asphalt
264837,39270,SCRL,1969,148,Grass
264845,39273,SCRQ,1969,59,Grass
264843,45073,SCRR,1969,59,Grass
265033,45074,SCRS,3281,59,Unkown
264856,45075,SCRV,2625,59,Grass
264818,45076,SCRZ,1805,59,Grass
235221,6040,SCSE,6358,148,Asphalt
264852,39278,SCSH,2658,92,Grass
264771,39279,SCSJ,1923,49,Asphalt
264846,39280,SCSK,2297,59,Grass
264773,32270,SCSN,2625,59,Asphalt
264851,39283,SCSQ,1673,52,Grass
264795,39285,SCSU,1969,59,Grass
235210,6041,SCTB,3280,98,Asphalt
235240,6042,SCTC,5577,147,Asphalt
235245,6043,SCTE,8694,148,Concrete
264847,45079,SCTH,2576,59,Grass
235209,6044,SCTL,3660,80,Asphalt
235255,6045,SCTN,4670,65,Asphalt
235223,6046,SCTO,3478,59,Asphalt
264775,39291,SCTR,2625,59,Asphalt
235207,6047,SCTT,3920,66,Asphalt
264791,39297,SCUM,1641,59,Grass
264790,39299,SCUP,2756,66,Grass
264781,39300,SCUR,2625,66,Grass
235248,6048,SCVD,6870,148,Asphalt
264842,39308,SCVG,1870,59,Grass
264778,39310,SCVI,3281,59,Asphalt
235213,6049,SCVL,4101,54,Concrete
235226,6050,SCVM,5760,98,Asphalt
264776,32273,SCVN,2658,82,Asphalt
264855,39313,SCVO,2133,66,Grass
264854,39314,SCVQ,1969,52,Grass
264805,39318,SCVV,2297,59,Grass
264809,39322,SCXR,2133,59,Grass
265034,39323,SCYB,3281,59,Unkown
264834,39325,SCYL,1969,82,Grass
264840,39326,SCYR,2297,49,Grass
264832,45081,SCYU,1641,59,Grass
264760,45082,SCZB,2461,59,Asphalt
268747,24502,SD09,65,65,Concrete
268748,24503,SD1,80,80,Asphalt
268749,24506,SD17,40,40,Concrete
268750,24509,SD22,30,30,Concrete
342681,342680,SD2E,3281,59,Gravel
342683,342682,SD2F,3937,66,Gravel
342688,342687,SD2H,79,79,Concrete
342690,342689,SD2I,2625,66,Gravel
342607,342601,SD2U,64,64,Concrete
240639,24515,SD33,2000,50,Gravel
240640,24515,SD33,4800,30,Asphalt
264538,45783,SD35,3000,40,Grass
342799,342789,SD3E,3609,59,Gravel
342798,342796,SD3F,69,69,Concrete
342810,342807,SD3T,79,79,Concrete
268753,24518,SD40,48,48,Concrete
268754,24523,SD45,25,25,Concrete
268756,24531,SD54,30,30,Concrete
268760,24544,SD67,30,30,Concrete
268761,24546,SD69,100,100,Concrete
246744,24553,SD76,2100,30,Gravel
246745,24553,SD76,1400,50,Gravel
268763,24557,SD80,40,40,Concrete
264695,45777,SD86,20,20,Concrete
268766,24567,SD92,34,30,Concrete
254478,24568,SD93,1500,45,Gravel
